customerID,MonthlyCharges,tenure,Contract,InternetService,PaymentMethod,numTechTickets,numAdminTickets,Churn,ChurnProbability,RiskTier,TopRiskDriver1,NextBestAction
2121-JAFOM,115.55,72,Two year,Fiber optic,Credit card (automatic),0,0,No,0.0007020931367909941,Low,N/A,N/A
8818-DOPVL,104.45,46,Month-to-month,Fiber optic,Electronic check,0,0,No,0.1731710737969865,Low,N/A,N/A
1227-UDMZR,91.15,72,Two year,DSL,Bank transfer (automatic),0,0,No,0.00037283948270802397,Low,N/A,N/A
5198-HQAEN,89.7,35,One year,Fiber optic,Electronic check,0,0,No,0.11912713114945868,Low,N/A,N/A
2167-FQSTQ,92.4,72,Two year,DSL,Electronic check,0,0,No,0.0004983750302936994,Low,N/A,N/A
2819-GWENI,19.9,28,One year,No,Mailed check,0,0,No,0.050943504066508064,Low,N/A,N/A
3572-UUHRS,18.85,45,One year,No,Bank transfer (automatic),0,0,No,0.026130794114718615,Low,N/A,N/A
2692-PFYTJ,25.75,1,Month-to-month,No,Mailed check,0,0,No,0.42642399107422874,High,Tenure,Contract Upgrade Incentive
5955-EPOAZ,20.95,6,Month-to-month,No,Mailed check,0,0,No,0.37648093581776254,Low,N/A,N/A
6821-JPCDC,97.05,48,One year,Fiber optic,Electronic check,0,0,No,0.05807140097889639,Low,N/A,N/A
8815-LMFLX,25.4,25,Month-to-month,No,Bank transfer (automatic),0,0,No,0.13903486086454403,Low,N/A,N/A
9135-HSWOC,19.7,64,Two year,No,Bank transfer (automatic),0,3,No,0.002122081306627372,Low,N/A,N/A
8582-KRHPJ,35.0,50,Month-to-month,DSL,Mailed check,0,0,No,0.10202309427925539,Low,N/A,N/A
5811-IWXYM,101.25,52,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.023139586806573825,Low,N/A,N/A
7044-YAACC,70.2,4,Month-to-month,Fiber optic,Electronic check,0,0,No,0.9081435708109619,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
8189-XRIKE,90.95,32,Month-to-month,Fiber optic,Electronic check,0,0,No,0.4858164962521284,High,Internetservice Fiber Optic,Contract Upgrade Incentive
1506-YJTYT,73.85,45,Two year,DSL,Credit card (automatic),0,2,No,0.003744218340357228,Low,N/A,N/A
4123-DVHPH,88.05,9,Month-to-month,Fiber optic,Electronic check,0,0,No,0.8062370974318338,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
2228-BZDEE,20.1,54,Two year,No,Mailed check,0,0,No,0.004415309596397684,Low,N/A,N/A
2789-CZANW,110.3,64,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.0015643151165480118,Low,N/A,N/A
7596-LDUXP,85.15,12,One year,Fiber optic,Credit card (automatic),0,3,No,0.49660987432940856,High,Internetservice Fiber Optic,VIP Loyalty Check-in
3740-RLMVT,60.95,67,One year,DSL,Bank transfer (automatic),0,0,No,0.006349299822888019,Low,N/A,N/A
2192-OZITF,73.55,45,Two year,DSL,Mailed check,0,0,No,0.0048555878530167195,Low,N/A,N/A
5651-CPDND,46.0,10,Month-to-month,DSL,Mailed check,0,1,No,0.5140929889468059,High,Tenure,Contract Upgrade Incentive
2186-QZEYA,58.55,29,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.26570556959347813,Low,N/A,N/A
1131-ALZWV,24.6,24,One year,No,Bank transfer (automatic),0,0,No,0.07674095279198291,Low,N/A,N/A
7729-XBTWX,19.75,66,Two year,No,Mailed check,0,0,No,0.001674710640926477,Low,N/A,N/A
9134-WYRVP,86.35,51,One year,Fiber optic,Mailed check,0,0,No,0.04071760615429015,Low,N/A,N/A
3284-SVCRO,25.5,45,Two year,No,Mailed check,0,0,No,0.005932194948751033,Low,N/A,N/A
9732-OUYRN,19.0,49,One year,No,Credit card (automatic),1,0,No,0.07317594459346423,Low,N/A,N/A
0559-CKHUS,19.55,29,Two year,No,Mailed check,0,0,No,0.016887207599538316,Low,N/A,N/A
2931-SVLTV,110.1,40,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.08691790291747878,Low,N/A,N/A
7504-UWHNB,69.75,25,Month-to-month,Fiber optic,Electronic check,0,1,No,0.6549977380321338,High,Internetservice Fiber Optic,Contract Upgrade Incentive
2582-FFFZR,50.6,22,Month-to-month,DSL,Electronic check,0,0,No,0.4462982618840636,High,Tenure,Contract Upgrade Incentive
8908-NMQTX,65.6,72,Two year,DSL,Bank transfer (automatic),0,0,No,0.0009926300849716233,Low,N/A,N/A
1431-AIDJQ,82.1,33,Two year,DSL,Credit card (automatic),0,0,No,0.007723951882271632,Low,N/A,N/A
6288-LBEAR,79.1,23,Month-to-month,Fiber optic,Mailed check,1,0,No,0.7921465513582012,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
8413-YNHNV,90.65,69,Two year,DSL,Mailed check,0,0,No,0.00041367425746105865,Low,N/A,N/A
5808-TOTXO,20.55,3,One year,No,Credit card (automatic),0,2,No,0.19140450796971972,Low,N/A,N/A
4369-NYSCF,75.75,56,One year,DSL,Bank transfer (automatic),0,4,No,0.0072350472029367625,Low,N/A,N/A
6333-YDVLT,110.0,65,One year,Fiber optic,Credit card (automatic),0,0,No,0.005247055157536964,Low,N/A,N/A
5324-KTGCG,20.85,71,One year,No,Electronic check,0,0,No,0.007858979155126075,Low,N/A,N/A
5599-HVLTW,80.35,14,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.7703437653622461,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
7394-LWLYN,70.15,2,Month-to-month,Fiber optic,Electronic check,0,0,No,0.9152785504071007,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
6873-UDNLD,67.45,40,Month-to-month,DSL,Electronic check,0,0,No,0.1238756611399349,Low,N/A,N/A
2700-LUEVA,20.75,1,Month-to-month,No,Credit card (automatic),0,0,No,0.4330351056373753,High,Tenure,Contract Upgrade Incentive
0958-YHXGP,69.9,7,Month-to-month,Fiber optic,Mailed check,0,0,No,0.824263176400736,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
1101-SSWAG,51.1,15,Month-to-month,DSL,Electronic check,0,0,No,0.5450088791921048,High,Tenure,Contract Upgrade Incentive
5743-KHMNA,25.55,71,Two year,No,Bank transfer (automatic),0,0,No,0.001402019450777434,Low,N/A,N/A
4194-FJARJ,60.0,54,Two year,DSL,Bank transfer (automatic),0,4,No,0.003500910870580911,Low,N/A,N/A
5325-UWTWJ,90.55,31,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.269364878880266,Low,N/A,N/A
3969-GYXEL,76.4,11,Month-to-month,Fiber optic,Electronic check,0,0,No,0.8352174963147163,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
9208-OLGAQ,84.95,18,Month-to-month,Fiber optic,Electronic check,0,1,No,0.765469870151806,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
3244-CQPHU,110.1,72,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.0012668488497539336,Low,N/A,N/A
2674-MLXMN,99.65,71,Month-to-month,Fiber optic,Credit card (automatic),6,0,No,0.9835629934841286,Critical,Numtechtickets,Proactive Tech Support Outreach
9708-HPXWZ,45.4,5,Month-to-month,DSL,Credit card (automatic),0,0,No,0.6142372029457847,High,Tenure,Contract Upgrade Incentive
6992-TKNYO,69.0,38,One year,DSL,Credit card (automatic),0,4,No,0.028093360993533333,Low,N/A,N/A
4468-YDOVK,48.65,5,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.5282171044201255,High,Tenure,Contract Upgrade Incentive
5792-JALQC,59.85,52,Two year,DSL,Bank transfer (automatic),0,0,No,0.007599918390086878,Low,N/A,N/A
2200-DSAAL,80.65,68,Two year,DSL,Electronic check,0,0,No,0.0014762593297212986,Low,N/A,N/A
4302-ZYFEL,20.55,69,One year,No,Credit card (automatic),0,0,No,0.005167205750568658,Low,N/A,N/A
9351-LZYGF,66.4,42,Month-to-month,DSL,Credit card (automatic),0,0,No,0.06779482373962459,Low,N/A,N/A
4366-CTOUZ,100.2,50,Two year,Fiber optic,Mailed check,0,0,No,0.007343315382248904,Low,N/A,N/A
1518-OMDIK,44.55,33,Month-to-month,DSL,Credit card (automatic),0,0,No,0.20256003130975178,Low,N/A,N/A
6671-NGWON,20.35,7,Month-to-month,No,Mailed check,0,0,No,0.3638095861911937,Low,N/A,N/A
0595-ITUDF,91.8,64,Month-to-month,Fiber optic,Electronic check,0,0,No,0.041061993865474884,Low,N/A,N/A
1955-IBMMB,20.2,59,Two year,No,Bank transfer (automatic),0,0,No,0.0034022745086308755,Low,N/A,N/A
0096-BXERS,50.35,6,Month-to-month,DSL,Electronic check,0,0,No,0.6813915923049324,High,Tenure,Contract Upgrade Incentive
3806-YAZOV,18.8,3,Month-to-month,No,Mailed check,0,0,No,0.4226813440006212,High,Tenure,Contract Upgrade Incentive
7998-ZLXWN,20.45,15,Month-to-month,No,Credit card (automatic),0,1,No,0.26610448523756863,Low,N/A,N/A
6253-WRFHY,64.75,13,One year,DSL,Electronic check,0,0,No,0.2295023860053472,Low,N/A,N/A
9133-AYJZG,98.7,23,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.4654121445215696,High,Internetservice Fiber Optic,Contract Upgrade Incentive
2675-OTVVJ,89.45,31,Month-to-month,Fiber optic,Electronic check,0,0,No,0.47229616247035733,High,Internetservice Fiber Optic,Contract Upgrade Incentive
8680-CGLTP,58.75,29,One year,DSL,Electronic check,0,0,No,0.10211246378941564,Low,N/A,N/A
8430-TWCBX,20.7,49,One year,No,Credit card (automatic),0,0,No,0.019503993607425368,Low,N/A,N/A
5018-GWURO,85.6,56,Month-to-month,Fiber optic,Bank transfer (automatic),0,2,No,0.0800862447186125,Low,N/A,N/A
6741-QRLUP,80.3,63,Two year,DSL,Credit card (automatic),0,2,No,0.001138274239206268,Low,N/A,N/A
4737-HOBAX,79.8,63,Two year,DSL,Credit card (automatic),0,0,No,0.0009715599547495905,Low,N/A,N/A
0537-QYZZN,79.85,24,Month-to-month,Fiber optic,Electronic check,2,5,No,0.9591545207437366,Critical,Numtechtickets,Contract Upgrade Incentive
3340-QBBFM,54.1,36,One year,DSL,Credit card (automatic),0,0,No,0.056610469781401294,Low,N/A,N/A
8200-KLNYW,80.9,21,One year,DSL,Mailed check,0,0,No,0.07463688701817589,Low,N/A,N/A
3372-CDXFJ,24.5,13,One year,No,Bank transfer (automatic),0,0,No,0.10281983290914065,Low,N/A,N/A
4781-ZXYGU,20.15,1,Month-to-month,No,Bank transfer (automatic),0,0,No,0.39939920782445193,Low,N/A,N/A
7632-YUTXB,20.05,25,One year,No,Mailed check,1,2,No,0.18943497442654594,Low,N/A,N/A
2718-YSKCS,19.6,71,Two year,No,Bank transfer (automatic),0,3,No,0.0014551043256403186,Low,N/A,N/A
9896-UYMIE,114.3,66,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.004637917819971747,Low,N/A,N/A
0853-NWIFK,100.3,45,One year,Fiber optic,Electronic check,0,5,No,0.07198362125779316,Low,N/A,N/A
8212-CRQXP,80.0,22,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.5691496022409162,High,Internetservice Fiber Optic,Contract Upgrade Incentive
6980-CDGFC,20.85,67,One year,No,Bank transfer (automatic),0,0,No,0.007892527036594477,Low,N/A,N/A
7691-XVTZH,89.95,68,Two year,Fiber optic,Bank transfer (automatic),0,4,No,0.003344458439112803,Low,N/A,N/A
2520-SGTTA,20.0,0,Two year,No,Mailed check,0,5,No,0.06706640269815593,Low,N/A,N/A
2277-VWCNI,48.75,4,Month-to-month,DSL,Mailed check,0,0,No,0.6733638925328119,High,Tenure,Contract Upgrade Incentive
1088-CNNKB,80.0,63,One year,DSL,Credit card (automatic),0,0,No,0.00337748961452687,Low,N/A,N/A
1930-BZLHI,20.35,21,One year,No,Mailed check,0,0,No,0.08053769348292425,Low,N/A,N/A
5868-YTYKS,20.25,1,Month-to-month,No,Mailed check,0,0,No,0.3852731729346785,Low,N/A,N/A
3525-DVKFN,19.4,17,Two year,No,Mailed check,0,0,No,0.033436256247093094,Low,N/A,N/A
1482-OXZSY,100.4,30,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.31851303499792677,Low,N/A,N/A
0377-JBKKT,57.95,22,Month-to-month,DSL,Mailed check,0,0,No,0.2051851493205306,Low,N/A,N/A
5778-BVOFB,59.5,9,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.4806354761890376,High,Tenure,Contract Upgrade Incentive
3373-YZZYM,19.2,1,Month-to-month,No,Mailed check,0,5,No,0.37501540897066166,Low,N/A,N/A
0228-MAUWC,59.55,19,Month-to-month,DSL,Electronic check,1,0,No,0.692450931978184,High,Numtechtickets,Contract Upgrade Incentive
7663-YJHSN,103.95,72,Two year,Fiber optic,Bank transfer (automatic),1,0,No,0.004157870233865852,Low,N/A,N/A
4915-BFSXL,68.95,70,Two year,DSL,Credit card (automatic),0,0,No,0.0008877445796046079,Low,N/A,N/A
3086-RUCRN,103.1,66,Month-to-month,Fiber optic,Bank transfer (automatic),0,3,No,0.020645056824272857,Low,N/A,N/A
5215-LNLDJ,24.7,7,Month-to-month,DSL,Electronic check,0,0,No,0.7221746474040871,Critical,Tenure,Contract Upgrade Incentive
7576-JMYWV,110.2,46,Month-to-month,Fiber optic,Electronic check,0,0,No,0.11053380053631416,Low,N/A,N/A
0257-KXZGU,62.45,32,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.14879915871341406,Low,N/A,N/A
1307-ATKGB,89.55,24,Month-to-month,Fiber optic,Electronic check,0,0,No,0.5688598895641443,High,Internetservice Fiber Optic,Contract Upgrade Incentive
3714-XPXBW,78.9,37,Month-to-month,DSL,Credit card (automatic),0,0,No,0.07133691998673021,Low,N/A,N/A
1850-AKQEP,20.35,8,Month-to-month,No,Mailed check,0,0,No,0.29679670947947095,Low,N/A,N/A
2824-DXNKN,71.45,72,Two year,DSL,Bank transfer (automatic),0,0,No,0.0008625420420472546,Low,N/A,N/A
5227-JSCFE,46.35,71,Two year,DSL,Credit card (automatic),0,0,No,0.0021950026913355046,Low,N/A,N/A
0848-ZGQIJ,94.65,16,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.6270034782073983,High,Internetservice Fiber Optic,Contract Upgrade Incentive
3621-CHYVB,49.9,57,Month-to-month,DSL,Bank transfer (automatic),0,3,No,0.04348374320510344,Low,N/A,N/A
8042-RNLKO,25.45,66,One year,No,Bank transfer (automatic),0,0,No,0.006662703880922022,Low,N/A,N/A
5372-FBKBN,20.75,21,Month-to-month,No,Mailed check,0,0,No,0.1826899497043794,Low,N/A,N/A
0420-TXVSG,66.1,66,Two year,DSL,Credit card (automatic),0,2,No,0.001499858356971455,Low,N/A,N/A
6217-TOWGS,75.4,17,Month-to-month,DSL,Bank transfer (automatic),0,3,No,0.3110031131922971,Low,N/A,N/A
1045-LTCYT,21.05,8,Month-to-month,No,Credit card (automatic),0,0,No,0.3167588357140727,Low,N/A,N/A
1544-JJMYL,69.35,27,One year,DSL,Credit card (automatic),0,0,No,0.062379277632081453,Low,N/A,N/A
4636-JGAAI,88.85,34,Month-to-month,Fiber optic,Mailed check,0,2,No,0.26949616795265424,Low,N/A,N/A
6874-SGLHU,97.0,30,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.1478836943612955,Low,N/A,N/A
5951-AOFIH,66.4,33,Month-to-month,DSL,Credit card (automatic),0,0,No,0.13484287952392435,Low,N/A,N/A
3059-NGMXB,69.2,14,Month-to-month,DSL,Mailed check,0,1,No,0.309126520667104,Low,N/A,N/A
8652-YHIYU,79.5,16,One year,Fiber optic,Credit card (automatic),0,0,No,0.3590187724618275,Low,N/A,N/A
5278-PNYOX,100.65,49,Two year,Fiber optic,Credit card (automatic),0,0,No,0.008403839451863458,Low,N/A,N/A
3486-HOOGQ,79.7,70,Two year,DSL,Bank transfer (automatic),0,0,No,0.0005513704698074153,Low,N/A,N/A
5061-PBXFW,61.4,32,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.1332694576605768,Low,N/A,N/A
8630-FJLIB,69.8,18,Month-to-month,Fiber optic,Electronic check,0,0,No,0.7761433305023571,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
3891-NLXJB,40.55,37,Two year,DSL,Mailed check,0,0,No,0.01893522952485876,Low,N/A,N/A
4749-OJKQU,75.65,4,Month-to-month,Fiber optic,Electronic check,0,0,No,0.8957265679229237,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
0577-WHMEV,90.7,16,Month-to-month,Fiber optic,Electronic check,0,4,No,0.7222116261961714,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
5453-AXEPF,80.5,17,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.6466727969036182,High,Internetservice Fiber Optic,Contract Upgrade Incentive
3639-XJHKQ,60.6,19,Month-to-month,DSL,Electronic check,0,0,No,0.3950347377929657,Low,N/A,N/A
3716-LRGXK,101.15,60,Two year,Fiber optic,Credit card (automatic),0,0,No,0.003533054390203252,Low,N/A,N/A
2263-SFSQZ,24.95,51,Two year,No,Mailed check,0,0,No,0.0033810177788243727,Low,N/A,N/A
9950-MTGYX,20.3,28,Two year,No,Credit card (automatic),2,0,No,0.17243884163829734,Low,N/A,N/A
3397-AVTKU,60.0,43,Two year,DSL,Electronic check,0,0,No,0.014695850834904958,Low,N/A,N/A
4825-FUREZ,20.25,42,Two year,No,Electronic check,2,0,No,0.14216702183989338,Low,N/A,N/A
2672-OJQZP,44.75,1,Month-to-month,DSL,Mailed check,0,0,No,0.6800424146842119,High,Tenure,Contract Upgrade Incentive
3134-DSHVC,98.0,63,Two year,Fiber optic,Credit card (automatic),0,0,No,0.0035271662018219463,Low,N/A,N/A
7821-DPRQE,107.7,68,Month-to-month,Fiber optic,Electronic check,0,0,No,0.017077423270077934,Low,N/A,N/A
2001-EWBQU,104.7,60,Two year,Fiber optic,Electronic check,0,5,No,0.005452176822097095,Low,N/A,N/A
1608-GMEWB,93.9,45,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.16695326424804582,Low,N/A,N/A
6695-AMZUF,86.45,70,Two year,DSL,Credit card (automatic),0,0,No,0.0005148816348746748,Low,N/A,N/A
8410-BGQXN,19.4,4,Month-to-month,No,Mailed check,0,0,No,0.38330064782017287,Low,N/A,N/A
1619-YWUBB,24.95,68,Two year,No,Credit card (automatic),0,0,No,0.0017498533546538237,Low,N/A,N/A
7611-YKYTC,75.0,22,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.5509765544161515,High,Internetservice Fiber Optic,Contract Upgrade Incentive
0365-GXEZS,78.2,18,Month-to-month,Fiber optic,Electronic check,0,1,No,0.6675237188711027,High,Internetservice Fiber Optic,Contract Upgrade Incentive
0082-OQIQY,94.2,29,Month-to-month,Fiber optic,Electronic check,0,3,No,0.4090487861861853,High,Internetservice Fiber Optic,Contract Upgrade Incentive
3606-SBKRY,50.05,31,One year,DSL,Electronic check,0,5,No,0.13030579533610206,Low,N/A,N/A
0667-NSRGI,69.55,48,One year,DSL,Mailed check,0,0,No,0.014072989305328168,Low,N/A,N/A
6893-ODYYE,90.1,50,One year,Fiber optic,Credit card (automatic),0,0,No,0.03227816644259995,Low,N/A,N/A
8242-JSVBO,44.65,7,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.596805654338107,High,Tenure,Contract Upgrade Incentive
9541-ZPSEA,80.35,68,Two year,Fiber optic,Credit card (automatic),0,1,No,0.0033970602643160065,Low,N/A,N/A
2665-NPTGL,98.1,26,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.46380586059230583,High,Internetservice Fiber Optic,Contract Upgrade Incentive
1139-WUOAH,53.35,57,Two year,DSL,Credit card (automatic),0,0,No,0.0036936177437390996,Low,N/A,N/A
4693-VWVBO,19.55,3,Month-to-month,No,Electronic check,0,0,No,0.5368635954964273,High,Tenure,Contract Upgrade Incentive
6937-GCDGQ,48.95,19,One year,DSL,Bank transfer (automatic),0,0,No,0.1576934274118363,Low,N/A,N/A
0988-JRWWP,54.2,3,Month-to-month,DSL,Electronic check,0,2,No,0.7252099202421067,Critical,Tenure,Contract Upgrade Incentive
5075-JSDKI,24.45,59,Two year,No,Electronic check,0,0,No,0.004565593213721143,Low,N/A,N/A
8644-XYTSV,40.15,42,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.14890245660631898,Low,N/A,N/A
3873-WOSBC,25.6,67,Two year,No,Credit card (automatic),5,0,No,0.5344434854496088,High,Numtechtickets,Proactive Tech Support Outreach
7465-ZZRVX,70.35,1,Month-to-month,Fiber optic,Electronic check,0,0,No,0.9128446347133907,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
7975-JMZNT,91.7,66,Two year,DSL,Bank transfer (automatic),0,0,No,0.0005424280044527664,Low,N/A,N/A
7251-XFOIL,89.2,61,Month-to-month,Fiber optic,Mailed check,0,0,No,0.04802576988213493,Low,N/A,N/A
4116-IQRFR,24.1,4,One year,No,Credit card (automatic),0,3,No,0.1551675422039679,Low,N/A,N/A
8259-DZLIZ,53.85,64,One year,DSL,Bank transfer (automatic),0,0,No,0.009516932326443584,Low,N/A,N/A
0442-ZXKVS,115.6,54,One year,Fiber optic,Bank transfer (automatic),0,3,No,0.014236030161654718,Low,N/A,N/A
7853-WNZSY,19.75,1,Month-to-month,No,Credit card (automatic),0,5,No,0.43638086055373365,High,Tenure,Contract Upgrade Incentive
3120-FAZKD,24.05,54,Two year,No,Bank transfer (automatic),3,0,No,0.14788043471487336,Low,N/A,N/A
8606-OEGQZ,25.3,18,Two year,No,Credit card (automatic),0,0,No,0.026075378544056067,Low,N/A,N/A
0225-ZORZP,84.3,3,Month-to-month,Fiber optic,Electronic check,0,0,No,0.8820381225261805,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
9489-JMTTN,89.75,72,Two year,DSL,Credit card (automatic),0,0,No,0.00031120627894477517,Low,N/A,N/A
0575-CUQOV,97.95,60,One year,Fiber optic,Electronic check,0,0,No,0.025333594284643084,Low,N/A,N/A
0967-BMLBD,20.0,11,One year,No,Mailed check,0,0,No,0.12114953354702755,Low,N/A,N/A
2830-LEWOA,103.9,61,One year,Fiber optic,Credit card (automatic),0,0,No,0.007022563211231708,Low,N/A,N/A
5006-MXVRN,20.7,39,Two year,No,Credit card (automatic),0,0,No,0.010606598049180252,Low,N/A,N/A
8327-WKMIE,20.15,37,One year,No,Credit card (automatic),0,0,No,0.03627174521618029,Low,N/A,N/A
6917-FIJHC,26.0,72,Two year,No,Mailed check,0,0,No,0.00127662853743288,Low,N/A,N/A
5329-KRDTM,77.35,72,Two year,DSL,Credit card (automatic),0,0,No,0.0007110555551348616,Low,N/A,N/A
7797-EJMDP,66.05,8,Month-to-month,DSL,Bank transfer (automatic),0,2,No,0.4675021664744105,High,Tenure,Contract Upgrade Incentive
3530-VWVGU,19.9,22,Month-to-month,No,Mailed check,0,0,No,0.1712649791802105,Low,N/A,N/A
6368-NWMCE,68.15,38,Month-to-month,DSL,Credit card (automatic),0,4,No,0.08568100576691678,Low,N/A,N/A
3633-CDBUW,80.85,17,One year,DSL,Electronic check,0,0,No,0.1245441068237386,Low,N/A,N/A
0707-HOVVN,75.5,70,Two year,DSL,Bank transfer (automatic),2,0,No,0.014582938742048265,Low,N/A,N/A
3956-MGXOG,80.6,28,Month-to-month,Fiber optic,Electronic check,0,0,No,0.5686540836369675,High,Internetservice Fiber Optic,Contract Upgrade Incentive
9274-UARKJ,83.2,15,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.7081706135616234,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
4077-HWUYD,87.55,72,Two year,DSL,Bank transfer (automatic),0,3,No,0.0003239246393816933,Low,N/A,N/A
0103-CSITQ,109.4,57,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.011463108737424156,Low,N/A,N/A
8671-KKKOS,45.55,46,Month-to-month,DSL,Electronic check,0,0,No,0.15406801845048732,Low,N/A,N/A
7305-ZWMAJ,20.7,30,One year,No,Credit card (automatic),0,0,No,0.05031997989894539,Low,N/A,N/A
9518-XXBXE,75.3,10,Month-to-month,Fiber optic,Electronic check,0,3,No,0.8564578596759852,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
6578-KRMAW,93.4,32,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.3012015467726417,Low,N/A,N/A
4860-IJUDE,73.75,13,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.7329657132294781,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
9688-YGXVR,88.15,44,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.16955945923963855,Low,N/A,N/A
